year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,10,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",237.00,43.00,25.31,0.00,3.31,0.00,14.38,2.00,0.00,1442.00,954.00,0.00,101.00,0.00,387.00
2022,10,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester Boston Regional",253.00,68.00,36.03,0.00,5.93,0.00,26.04,0.00,1.00,2502.00,1268.00,0.00,180.00,0.00,1054.00
2022,10,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International",581.00,112.00,41.89,1.07,14.45,1.00,53.58,9.00,0.00,6173.00,2258.00,263.00,906.00,28.00,2718.00
2022,10,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",604.00,139.00,61.92,0.91,15.01,0.00,61.16,5.00,0.00,4989.00,1923.00,40.00,491.00,0.00,2535.00
2022,10,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",476.00,109.00,56.91,0.00,5.70,0.00,46.40,4.00,0.00,4328.00,2321.00,0.00,152.00,0.00,1855.00
2022,10,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1583.00,281.00,122.91,2.74,28.46,0.76,126.13,7.00,2.00,12623.00,5142.00,314.00,969.00,46.00,6152.00
2022,10,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",31.00,2.00,0.68,0.00,0.44,0.00,0.88,0.00,0.00,92.00,30.00,0.00,24.00,0.00,38.00
2022,10,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",212.00,54.00,27.81,0.41,3.85,0.07,21.85,0.00,0.00,2363.00,967.00,7.00,329.00,6.00,1054.00
2022,10,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metro Oakland International",3411.00,596.00,175.65,1.45,95.23,3.96,319.71,23.00,3.00,25485.00,7647.00,104.00,2642.00,160.00,14932.00
2022,10,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",589.00,80.00,33.69,0.00,14.25,2.12,29.94,6.00,0.00,2848.00,1159.00,0.00,474.00,64.00,1151.00
2022,10,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",567.00,120.00,58.20,0.89,13.19,0.00,47.73,4.00,1.00,5581.00,2611.00,31.00,403.00,0.00,2536.00
2022,10,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",598.00,120.00,46.76,0.12,13.29,0.00,59.83,5.00,0.00,4573.00,1499.00,7.00,440.00,0.00,2627.00
2022,10,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",923.00,162.00,67.06,1.24,11.01,0.00,82.68,4.00,0.00,7001.00,2733.00,39.00,336.00,0.00,3893.00
2022,10,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",834.00,118.00,39.81,0.08,35.54,0.00,42.57,2.00,2.00,4554.00,1434.00,6.00,999.00,0.00,2115.00
2022,10,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",252.00,62.00,35.41,0.00,2.05,0.00,24.54,2.00,1.00,2464.00,1358.00,0.00,57.00,0.00,1049.00
2022,10,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",108.00,31.00,18.78,0.00,6.26,0.00,5.96,0.00,0.00,1131.00,658.00,0.00,249.00,0.00,224.00
2022,10,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",760.00,150.00,68.68,2.73,11.40,0.00,67.19,3.00,2.00,6332.00,2558.00,125.00,413.00,0.00,3236.00
2022,10,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",381.00,86.00,44.75,0.00,9.35,1.00,30.90,3.00,0.00,3136.00,1525.00,0.00,259.00,37.00,1315.00
2022,10,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",5273.00,1053.00,382.22,7.76,200.38,4.50,458.15,39.00,35.00,50267.00,17299.00,881.00,10589.00,100.00,21398.00
2022,10,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",643.00,142.00,73.81,0.00,7.12,0.50,60.57,25.00,0.00,6392.00,3345.00,0.00,253.00,22.00,2772.00
2022,10,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",144.00,17.00,8.17,0.00,0.91,0.00,7.92,0.00,0.00,534.00,320.00,0.00,27.00,0.00,187.00
2022,10,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",233.00,47.00,17.69,0.02,3.08,0.00,26.21,0.00,0.00,2270.00,1063.00,4.00,89.00,0.00,1114.00
2022,10,WN,Southwest Airlines Co.,PVD,"Providence, RI: Rhode Island Tf Green International",384.00,96.00,48.98,1.00,11.69,1.00,33.34,5.00,0.00,4268.00,1944.00,27.00,464.00,98.00,1735.00
2022,10,WN,Southwest Airlines Co.,PWM,"Portland, ME: Portland International Jetport",134.00,46.00,28.85,0.00,7.21,0.00,9.95,0.00,1.00,1580.00,975.00,0.00,252.00,0.00,353.00
2022,10,WN,Southwest Airlines Co.,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",598.00,144.00,84.08,0.21,8.36,1.98,49.38,2.00,2.00,6489.00,3328.00,60.00,332.00,282.00,2487.00
2022,10,WN,Southwest Airlines Co.,RIC,"Richmond, VA: Richmond International",145.00,28.00,14.38,0.00,5.24,0.00,8.39,0.00,0.00,956.00,503.00,0.00,152.00,0.00,301.00
2022,10,WN,Southwest Airlines Co.,RNO,"Reno, NV: Reno/Tahoe International",646.00,110.00,42.06,0.00,13.41,0.00,54.53,4.00,1.00,5165.00,1994.00,0.00,337.00,0.00,2834.00
2022,10,WN,Southwest Airlines Co.,ROC,"Rochester, NY: Frederick Douglass Grtr Rochester International",160.00,54.00,26.24,0.00,2.74,0.00,25.02,1.00,0.00,2338.00,1121.00,0.00,90.00,0.00,1127.00
2022,10,WN,Southwest Airlines Co.,RSW,"Fort Myers, FL: Southwest Florida International",379.00,17.00,12.86,0.00,3.14,0.00,1.00,253.00,2.00,1150.00,690.00,0.00,421.00,0.00,39.00
2022,10,WN,Southwest Airlines Co.,SAN,"San Diego, CA: San Diego International",3282.00,666.00,231.04,3.03,138.11,1.08,292.74,34.00,4.00,27294.00,9326.00,235.00,3983.00,30.00,13720.00
2022,10,WN,Southwest Airlines Co.,SAT,"San Antonio, TX: San Antonio International",1254.00,257.00,110.72,0.00,35.49,0.00,110.79,4.00,0.00,12860.00,4760.00,0.00,1231.00,0.00,6869.00
2022,10,WN,Southwest Airlines Co.,SAV,"Savannah, GA: Savannah/Hilton Head International",211.00,53.00,16.38,0.00,24.89,0.00,11.73,0.00,0.00,2600.00,775.00,0.00,978.00,0.00,847.00
2022,10,WN,Southwest Airlines Co.,SBA,"Santa Barbara, CA: Santa Barbara Municipal",181.00,28.00,12.34,0.00,2.78,0.00,12.87,2.00,0.00,1190.00,448.00,0.00,58.00,0.00,684.00
2022,10,WN,Southwest Airlines Co.,SDF,"Louisville, KY: Louisville Muhammad Ali International",365.00,86.00,48.91,0.00,8.15,0.00,28.94,1.00,0.00,3194.00,1672.00,0.00,180.00,0.00,1342.00
2022,10,WN,Southwest Airlines Co.,SEA,"Seattle, WA: Seattle/Tacoma International",834.00,160.00,61.52,3.04,13.77,0.00,81.67,3.00,0.00,7225.00,2981.00,167.00,599.00,0.00,3478.00
2022,10,WN,Southwest Airlines Co.,SFO,"San Francisco, CA: San Francisco International",745.00,144.00,40.71,0.87,22.36,0.00,80.06,2.00,0.00,5848.00,1696.00,33.00,578.00,0.00,3541.00
2022,10,WN,Southwest Airlines Co.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",3059.00,508.00,161.00,3.60,83.16,2.51,257.73,26.00,1.00,20951.00,6829.00,325.00,2288.00,110.00,11399.00
2022,10,WN,Southwest Airlines Co.,SJU,"San Juan, PR: Luis Munoz Marin International",206.00,31.00,22.91,0.00,0.49,0.00,7.60,0.00,0.00,1075.00,780.00,0.00,9.00,0.00,286.00
2022,10,WN,Southwest Airlines Co.,SLC,"Salt Lake City, UT: Salt Lake City International",914.00,195.00,87.19,0.00,21.37,0.00,86.44,6.00,1.00,7285.00,3072.00,0.00,621.00,0.00,3592.00
2022,10,WN,Southwest Airlines Co.,SMF,"Sacramento, CA: Sacramento International",2806.00,466.00,143.20,2.29,44.95,3.69,271.87,24.00,0.00,18445.00,5675.00,174.00,1294.00,132.00,11170.00
2022,10,WN,Southwest Airlines Co.,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",1595.00,327.00,102.27,2.52,82.58,0.33,139.29,5.00,1.00,12173.00,4223.00,169.00,2557.00,16.00,5208.00
2022,10,WN,Southwest Airlines Co.,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",328.00,74.00,38.47,0.00,6.13,0.00,29.41,1.00,0.00,2945.00,1530.00,0.00,153.00,0.00,1262.00
2022,10,WN,Southwest Airlines Co.,STL,"St. Louis, MO: St Louis Lambert International",3129.00,510.00,200.79,2.39,46.16,3.33,257.32,37.00,0.00,21491.00,7912.00,129.00,1363.00,102.00,11985.00
2022,10,WN,Southwest Airlines Co.,SYR,"Syracuse, NY: Syracuse Hancock International",93.00,19.00,11.72,0.00,0.72,0.00,6.56,0.00,0.00,637.00,361.00,0.00,16.00,0.00,260.00
2022,10,WN,Southwest Airlines Co.,TPA,"Tampa, FL: Tampa International",1897.00,337.00,136.06,0.18,31.86,1.92,166.98,6.00,0.00,15490.00,6263.00,6.00,909.00,108.00,8204.00
2022,10,WN,Southwest Airlines Co.,TUL,"Tulsa, OK: Tulsa International",479.00,92.00,42.26,2.04,4.75,0.00,42.96,3.00,0.00,4684.00,2025.00,181.00,191.00,0.00,2287.00
2022,10,WN,Southwest Airlines Co.,TUS,"Tucson, AZ: Tucson International",303.00,60.00,25.29,0.00,10.20,0.00,24.51,1.00,1.00,2291.00,846.00,0.00,347.00,0.00,1098.00
2022,10,WN,Southwest Airlines Co.,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",124.00,18.00,5.47,0.00,2.77,0.00,9.75,0.00,0.00,1033.00,400.00,0.00,110.00,0.00,523.00
2022,11,WN,Southwest Airlines Co.,ABQ,"Albuquerque, NM: Albuquerque International Sunport",738.00,142.00,55.58,0.25,15.86,0.89,69.41,1.00,0.00,6538.00,2377.00,49.00,676.00,17.00,3419.00
2022,11,WN,Southwest Airlines Co.,ALB,"Albany, NY: Albany International",215.00,43.00,21.09,0.00,4.19,2.00,15.72,1.00,0.00,1845.00,867.00,0.00,135.00,39.00,804.00
2022,11,WN,Southwest Airlines Co.,AMA,"Amarillo, TX: Rick Husband Amarillo International",203.00,38.00,16.26,1.44,2.82,0.00,17.49,1.00,0.00,1466.00,706.00,49.00,78.00,0.00,633.00
2022,11,WN,Southwest Airlines Co.,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",2668.00,442.00,170.72,0.83,63.00,1.44,206.00,19.00,1.00,19235.00,7123.00,55.00,2119.00,82.00,9856.00
2022,11,WN,Southwest Airlines Co.,AUS,"Austin, TX: Austin - Bergstrom International",3009.00,562.00,198.22,5.03,135.96,1.23,221.56,18.00,10.00,24893.00,8588.00,317.00,5534.00,43.00,10411.00
2022,11,WN,Southwest Airlines Co.,BDL,"Hartford, CT: Bradley International",315.00,63.00,33.13,0.00,3.91,0.00,25.96,2.00,0.00,2809.00,1360.00,0.00,136.00,0.00,1313.00
2022,11,WN,Southwest Airlines Co.,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",308.00,59.00,27.21,0.00,8.63,0.00,23.16,4.00,1.00,2466.00,1210.00,0.00,411.00,0.00,845.00
2022,11,WN,Southwest Airlines Co.,BLI,"Bellingham, WA: Bellingham International",90.00,22.00,4.37,0.00,3.56,0.22,13.85,0.00,1.00,926.00,199.00,0.00,93.00,7.00,627.00
2022,11,WN,Southwest Airlines Co.,BNA,"Nashville, TN: Nashville International",3681.00,540.00,195.65,5.78,76.35,2.84,259.39,22.00,1.00,26238.00,9855.00,315.00,3273.00,87.00,12708.00
2022,11,WN,Southwest Airlines Co.,BOI,"Boise, ID: Boise Air Terminal",397.00,76.00,32.96,0.08,9.84,0.00,33.12,0.00,0.00,3300.00,1469.00,9.00,429.00,0.00,1393.00
2022,11,WN,Southwest Airlines Co.,BOS,"Boston, MA: Logan International",441.00,107.00,57.82,0.71,13.65,0.00,34.82,0.00,0.00,4470.00,2586.00,20.00,455.00,0.00,1409.00
2022,11,WN,Southwest Airlines Co.,BUF,"Buffalo, NY: Buffalo Niagara International",335.00,50.00,25.03,0.00,3.52,1.00,20.45,31.00,0.00,1792.00,915.00,0.00,103.00,29.00,745.00
2022,11,WN,Southwest Airlines Co.,BUR,"Burbank, CA: Bob Hope",1799.00,306.00,92.41,0.00,52.29,0.98,160.32,22.00,7.00,11705.00,3427.00,0.00,1590.00,59.00,6629.00
2022,11,WN,Southwest Airlines Co.,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",5173.00,789.00,235.40,4.44,176.58,4.16,368.41,60.00,2.00,32605.00,11018.00,415.00,4907.00,104.00,16161.00
2022,11,WN,Southwest Airlines Co.,BZN,"Bozeman, MT: Bozeman Yellowstone International",172.00,35.00,15.88,0.00,7.05,0.00,12.06,2.00,1.00,1337.00,580.00,0.00,230.00,0.00,527.00
2022,11,WN,Southwest Airlines Co.,CHS,"Charleston, SC: Charleston AFB/International",273.00,58.00,26.27,0.00,9.50,0.00,22.24,0.00,0.00,2431.00,1115.00,0.00,355.00,0.00,961.00
2022,11,WN,Southwest Airlines Co.,CLE,"Cleveland, OH: Cleveland-Hopkins International",383.00,79.00,39.26,0.57,4.21,0.00,34.96,0.00,1.00,3220.00,1380.00,13.00,158.00,0.00,1669.00
2022,11,WN,Southwest Airlines Co.,CLT,"Charlotte, NC: Charlotte Douglas International",259.00,53.00,28.40,0.42,8.60,0.00,15.58,0.00,0.00,1816.00,934.00,36.00,266.00,0.00,580.00
2022,11,WN,Southwest Airlines Co.,CMH,"Columbus, OH: John Glenn Columbus International",910.00,175.00,85.65,1.81,17.07,0.00,70.48,10.00,3.00,9038.00,4564.00,168.00,825.00,0.00,3481.00
2022,11,WN,Southwest Airlines Co.,COS,"Colorado Springs, CO: City of Colorado Springs Municipal",353.00,66.00,25.87,0.75,8.52,0.00,30.86,2.00,2.00,2896.00,1193.00,120.00,285.00,0.00,1298.00
2022,11,WN,Southwest Airlines Co.,CRP,"Corpus Christi, TX: Corpus Christi International",115.00,18.00,5.63,0.00,1.10,0.48,10.79,0.00,0.00,790.00,243.00,0.00,63.00,23.00,461.00
2022,11,WN,Southwest Airlines Co.,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",201.00,50.00,25.35,0.00,5.44,0.00,19.21,0.00,0.00,1715.00,898.00,0.00,165.00,0.00,652.00
2022,11,WN,Southwest Airlines Co.,DAL,"Dallas, TX: Dallas Love Field",5602.00,984.00,338.73,5.40,233.52,4.56,401.80,88.00,14.00,44194.00,14897.00,462.00,8935.00,115.00,19785.00
2022,11,WN,Southwest Airlines Co.,DCA,"Washington, DC: Ronald Reagan Washington National",1305.00,299.00,85.20,7.62,96.88,1.84,107.46,11.00,1.00,14000.00,4034.00,587.00,4645.00,132.00,4602.00
2022,11,WN,Southwest Airlines Co.,DEN,"Denver, CO: Denver International",7404.00,1090.00,366.47,11.61,218.89,4.03,489.00,73.00,2.00,49762.00,17217.00,925.00,8245.00,201.00,23174.00
2022,11,WN,Southwest Airlines Co.,DSM,"Des Moines, IA: Des Moines International",146.00,31.00,10.40,0.00,3.47,0.00,17.14,0.00,0.00,1205.00,292.00,0.00,80.00,0.00,833.00
2022,11,WN,Southwest Airlines Co.,DTW,"Detroit, MI: Detroit Metro Wayne County",297.00,68.00,36.04,0.00,5.09,0.00,26.87,0.00,0.00,3014.00,1450.00,0.00,172.00,0.00,1392.00
2022,11,WN,Southwest Airlines Co.,ECP,"Panama City, FL: Northwest Florida Beaches International",132.00,23.00,6.33,0.00,2.95,0.00,13.72,1.00,0.00,898.00,151.00,0.00,73.00,0.00,674.00
2022,11,WN,Southwest Airlines Co.,ELP,"El Paso, TX: El Paso International",696.00,127.00,53.33,0.00,12.26,0.00,61.41,3.00,0.00,5294.00,2155.00,0.00,470.00,0.00,2669.00
2022,11,WN,Southwest Airlines Co.,EUG,"Eugene, OR: Mahlon Sweet Field",121.00,19.00,6.23,0.00,4.20,0.00,8.57,0.00,0.00,828.00,199.00,0.00,112.00,0.00,517.00
2022,11,WN,Southwest Airlines Co.,FAT,"Fresno, CA: Fresno Yosemite International",116.00,22.00,6.76,0.00,0.82,0.00,14.42,0.00,0.00,923.00,231.00,0.00,32.00,0.00,660.00
2022,11,WN,Southwest Airlines Co.,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",1254.00,261.00,116.36,0.82,56.14,0.64,87.04,31.00,1.00,11231.00,5099.00,18.00,1722.00,25.00,4367.00
2022,11,WN,Southwest Airlines Co.,GEG,"Spokane, WA: Spokane International",322.00,74.00,27.45,0.00,18.14,0.00,28.41,1.00,0.00,3027.00,1166.00,0.00,555.00,0.00,1306.00
2022,11,WN,Southwest Airlines Co.,GRR,"Grand Rapids, MI: Gerald R. Ford International",130.00,31.00,13.82,0.00,8.28,0.00,8.90,5.00,1.00,1161.00,575.00,0.00,257.00,0.00,329.00
2022,11,WN,Southwest Airlines Co.,GSP,"Greer, SC: Greenville-Spartanburg International",93.00,21.00,7.67,0.00,1.16,0.00,12.16,0.00,0.00,589.00,196.00,0.00,26.00,0.00,367.00
2022,11,WN,Southwest Airlines Co.,HDN,"Hayden, CO: Yampa Valley",30.00,4.00,0.63,0.00,1.33,0.00,2.05,0.00,0.00,149.00,44.00,0.00,33.00,0.00,72.00
2022,11,WN,Southwest Airlines Co.,HNL,"Honolulu, HI: Daniel K Inouye International",1168.00,147.00,43.03,0.00,45.93,0.32,57.73,6.00,5.00,5914.00,2217.00,0.00,1354.00,6.00,2337.00
2022,11,WN,Southwest Airlines Co.,HOU,"Houston, TX: William P Hobby",3968.00,749.00,263.80,3.59,140.87,5.38,335.36,26.00,12.00,33684.00,11527.00,162.00,4846.00,142.00,17007.00
2022,11,WN,Southwest Airlines Co.,HRL,"Harlingen/San Benito, TX: Valley International",199.00,49.00,23.17,0.00,3.48,1.00,21.35,1.00,1.00,1992.00,927.00,0.00,159.00,17.00,889.00
2022,11,WN,Southwest Airlines Co.,IAD,"Washington, DC: Washington Dulles International",170.00,40.00,20.18,0.00,4.06,0.00,15.76,0.00,0.00,1833.00,867.00,0.00,108.00,0.00,858.00
2022,11,WN,Southwest Airlines Co.,IAH,"Houston, TX: George Bush Intercontinental/Houston",531.00,89.00,33.24,0.00,21.89,0.00,33.87,5.00,0.00,4468.00,1725.00,0.00,999.00,0.00,1744.00
2022,11,WN,Southwest Airlines Co.,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",149.00,27.00,11.04,0.00,3.69,0.00,12.26,0.00,0.00,1298.00,423.00,0.00,183.00,0.00,692.00
2022,11,WN,Southwest Airlines Co.,IND,"Indianapolis, IN: Indianapolis International",768.00,155.00,65.74,0.00,23.77,1.92,63.57,8.00,1.00,7021.00,2936.00,0.00,890.00,129.00,3066.00
2022,11,WN,Southwest Airlines Co.,ISP,"Islip, NY: Long Island MacArthur",222.00,55.00,27.28,0.00,5.37,0.00,22.35,3.00,0.00,1797.00,901.00,0.00,153.00,0.00,743.00
2022,11,WN,Southwest Airlines Co.,ITO,"Hilo, HI: Hilo International",150.00,15.00,4.69,0.00,0.88,0.00,9.43,4.00,1.00,537.00,126.00,0.00,24.00,0.00,387.00
2022,11,WN,Southwest Airlines Co.,JAN,"Jackson/Vicksburg, MS: Jackson Medgar Wiley Evers International",205.00,35.00,13.28,0.00,3.83,0.00,17.89,1.00,0.00,1355.00,401.00,0.00,130.00,0.00,824.00
2022,11,WN,Southwest Airlines Co.,JAX,"Jacksonville, FL: Jacksonville International",329.00,73.00,37.07,0.81,7.70,0.00,27.42,0.00,1.00,2717.00,1234.00,30.00,219.00,0.00,1234.00
2022,11,WN,Southwest Airlines Co.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",300.00,44.00,17.14,0.00,11.13,0.00,15.73,0.00,0.00,1817.00,845.00,0.00,330.00,0.00,642.00
2022,11,WN,Southwest Airlines Co.,LAS,"Las Vegas, NV: Harry Reid International",6163.00,1219.00,359.58,11.97,354.82,2.92,489.71,32.00,5.00,53949.00,17404.00,886.00,13519.00,96.00,22044.00
2022,11,WN,Southwest Airlines Co.,LAX,"Los Angeles, CA: Los Angeles International",2186.00,392.00,158.22,1.62,34.46,0.95,196.76,6.00,1.00,16832.00,6724.00,161.00,1123.00,18.00,8806.00
2022,11,WN,Southwest Airlines Co.,LBB,"Lubbock, TX: Lubbock Preston Smith International",232.00,46.00,18.55,1.37,0.97,0.61,24.50,1.00,0.00,2179.00,808.00,114.00,44.00,19.00,1194.00
2022,11,WN,Southwest Airlines Co.,LGA,"New York, NY: LaGuardia",1034.00,265.00,75.31,9.83,112.87,0.00,66.99,18.00,6.00,14244.00,3267.00,845.00,6968.00,0.00,3164.00
2022,11,WN,Southwest Airlines Co.,LGB,"Long Beach, CA: Long Beach Airport",1091.00,179.00,62.53,0.00,21.24,1.41,93.81,1.00,0.00,6739.00,2343.00,0.00,592.00,31.00,3773.00
2022,11,WN,Southwest Airlines Co.,LIH,"Lihue, HI: Lihue Airport",300.00,45.00,15.76,0.00,11.12,0.00,18.12,1.00,0.00,1847.00,699.00,0.00,357.00,0.00,791.00
2022,11,WN,Southwest Airlines Co.,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",203.00,36.00,13.76,1.00,2.30,0.00,18.94,2.00,0.00,1382.00,435.00,15.00,97.00,0.00,835.00
2022,11,WN,Southwest Airlines Co.,MAF,"Midland/Odessa, TX: Midland International Air and Space Port",324.00,68.00,20.49,0.70,10.38,0.00,36.44,5.00,1.00,3045.00,840.00,27.00,405.00,0.00,1773.00
2022,11,WN,Southwest Airlines Co.,MCI,"Kansas City, MO: Kansas City International",1599.00,306.00,132.42,1.76,42.95,1.60,127.27,8.00,1.00,12578.00,5298.00,64.00,1372.00,41.00,5803.00
2022,11,WN,Southwest Airlines Co.,MCO,"Orlando, FL: Orlando International",2924.00,591.00,212.00,2.80,123.06,0.94,252.19,138.00,2.00,26805.00,9659.00,135.00,3970.00,17.00,13024.00
2022,11,WN,Southwest Airlines Co.,MDW,"Chicago, IL: Chicago Midway International",6060.00,994.00,375.20,1.68,170.44,2.67,444.01,54.00,16.00,43800.00,16865.00,93.00,5510.00,114.00,21218.00
2022,11,WN,Southwest Airlines Co.,MEM,"Memphis, TN: Memphis International",224.00,59.00,33.97,0.00,8.71,0.00,16.32,0.00,2.00,2038.00,1117.00,0.00,294.00,0.00,627.00
2022,11,WN,Southwest Airlines Co.,MHT,"Manchester, NH: Manchester Boston Regional",238.00,50.00,23.05,0.00,5.36,0.00,21.59,1.00,0.00,1828.00,866.00,0.00,171.00,0.00,791.00
2022,11,WN,Southwest Airlines Co.,MIA,"Miami, FL: Miami International",565.00,116.00,50.24,0.00,20.20,0.09,45.47,17.00,0.00,4549.00,1967.00,0.00,616.00,18.00,1948.00
2022,11,WN,Southwest Airlines Co.,MKE,"Milwaukee, WI: General Mitchell International",622.00,106.00,47.92,0.18,13.02,0.00,44.88,5.00,0.00,4707.00,2145.00,4.00,399.00,0.00,2159.00
2022,11,WN,Southwest Airlines Co.,MSP,"Minneapolis, MN: Minneapolis-St Paul International",459.00,98.00,50.08,1.00,14.74,0.00,32.18,3.00,2.00,4283.00,1867.00,26.00,695.00,0.00,1695.00
2022,11,WN,Southwest Airlines Co.,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",1483.00,308.00,124.10,2.22,61.35,0.61,119.72,10.00,5.00,12607.00,5488.00,79.00,1777.00,25.00,5238.00
2022,11,WN,Southwest Airlines Co.,MTJ,"Montrose/Delta, CO: Montrose Regional",30.00,5.00,1.95,0.00,0.54,0.00,2.51,0.00,0.00,180.00,81.00,0.00,28.00,0.00,71.00
2022,11,WN,Southwest Airlines Co.,MYR,"Myrtle Beach, SC: Myrtle Beach International",153.00,24.00,11.45,0.00,1.94,0.69,9.93,0.00,0.00,1094.00,546.00,0.00,88.00,55.00,405.00
2022,11,WN,Southwest Airlines Co.,OAK,"Oakland, CA: Metro Oakland International",3201.00,545.00,173.25,1.72,70.65,1.94,297.44,21.00,1.00,22658.00,7866.00,111.00,2200.00,99.00,12382.00
2022,11,WN,Southwest Airlines Co.,OGG,"Kahului, HI: Kahului Airport",571.00,98.00,33.82,0.00,28.19,1.17,34.81,0.00,0.00,3564.00,1297.00,0.00,876.00,34.00,1357.00
2022,11,WN,Southwest Airlines Co.,OKC,"Oklahoma City, OK: Will Rogers World",544.00,137.00,65.32,0.00,20.52,0.00,51.16,0.00,0.00,5949.00,2647.00,0.00,836.00,0.00,2466.00
2022,11,WN,Southwest Airlines Co.,OMA,"Omaha, NE: Eppley Airfield",580.00,136.00,68.54,0.00,17.25,0.58,49.64,2.00,0.00,5322.00,2542.00,0.00,552.00,49.00,2179.00
2022,11,WN,Southwest Airlines Co.,ONT,"Ontario, CA: Ontario International",888.00,154.00,70.00,0.00,8.16,0.77,75.07,0.00,0.00,6448.00,2702.00,0.00,349.00,27.00,3370.00
2022,11,WN,Southwest Airlines Co.,ORD,"Chicago, IL: Chicago O'Hare International",789.00,115.00,42.03,0.00,36.31,1.00,35.65,15.00,1.00,5263.00,1665.00,0.00,1661.00,21.00,1916.00
2022,11,WN,Southwest Airlines Co.,ORF,"Norfolk, VA: Norfolk International",235.00,66.00,29.87,0.00,3.89,0.00,32.24,0.00,0.00,2576.00,1060.00,0.00,120.00,0.00,1396.00
2022,11,WN,Southwest Airlines Co.,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",172.00,54.00,24.07,0.00,19.98,0.91,9.04,6.00,1.00,2080.00,989.00,0.00,673.00,62.00,356.00
2022,11,WN,Southwest Airlines Co.,PDX,"Portland, OR: Portland International",647.00,126.00,58.18,0.00,21.40,0.00,46.42,0.00,1.00,5399.00,2137.00,0.00,770.00,0.00,2492.00
2022,11,WN,Southwest Airlines Co.,PHL,"Philadelphia, PA: Philadelphia International",354.00,71.00,34.48,0.00,7.01,0.00,29.51,0.00,0.00,2813.00,1365.00,0.00,290.00,0.00,1158.00
2022,11,WN,Southwest Airlines Co.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",4872.00,786.00,304.96,1.12,111.21,3.31,365.40,22.00,2.00,34200.00,13296.00,92.00,3501.00,150.00,17161.00
2022,11,WN,Southwest Airlines Co.,PIT,"Pittsburgh, PA: Pittsburgh International",654.00,135.00,55.50,0.00,14.21,0.58,64.71,9.00,0.00,6031.00,2166.00,0.00,505.00,11.00,3349.00
2022,11,WN,Southwest Airlines Co.,PNS,"Pensacola, FL: Pensacola International",128.00,22.00,7.82,0.00,2.80,0.00,11.38,1.00,3.00,1082.00,368.00,0.00,76.00,0.00,638.00
2022,11,WN,Southwest Airlines Co.,PSP,"Palm Springs, CA: Palm Springs International",283.00,59.00,22.92,0.61,11.84,0.00,23.63,0.00,0.00,2064.00,855.00,50.00,294.00,0.00,865.00
